dt,AverageTemperature,AverageTemperatureUncertainty,Country
1771.0701,8.018999999999998,2.497,Iceland
1771.0801,8.172,3.102,Iceland
1771.0901,4.49,2.6210000000000004,Iceland
1771.1001,1.3719999999999999,2.417,Iceland
1771.1101,-1.192,4.023,Iceland
1771.1201,-1.9,3.988,Iceland
1772.0101,-5.053,7.181,Iceland
1772.0201,-6.808,8.192,Iceland
1772.0301,-5.2650000000000015,3.804,Iceland
1772.0401,-0.53,4.08,Iceland
1772.0501,1.9909999999999999,2.454,Iceland
1772.0601,6.3,4.494,Iceland
1772.0701,8.815,3.334,Iceland
1772.0801,8.132,4.203,Iceland
1772.0901,3.5930000000000004,3.474,Iceland
1772.1001,1.94,2.946,Iceland
1772.1101,0.1319999999999999,5.033,Iceland
1772.1201,-0.887,3.632,Iceland
1773.0101,-4.869,2.97,Iceland
1773.0201,-4.513,3.23,Iceland
1773.0301,-2.383,2.707,Iceland
1773.0401,0.687,3.49,Iceland
1773.0501,3.827,3.688,Iceland
1773.0601,6.207000000000002,2.583,Iceland
1773.0701,8.516,2.9360000000000004,Iceland
1773.0801,8.338000000000001,2.515,Iceland
1773.0901,5.066000000000002,2.768,Iceland
1773.1001,1.1790000000000005,2.6,Iceland
1773.1101,-3.1340000000000003,5.603,Iceland
1773.1201,-2.502,4.762,Iceland
1774.0101,-7.382999999999999,6.466,Iceland
1774.0201,-2.9410000000000003,6.146,Iceland
1774.0301,-3.261,2.736,Iceland
1774.0401,0.546,4.496,Iceland
1774.0501,6.441000000000002,3.108,Iceland
1774.0601,7.75,6.189,Iceland
1774.0701,9.8,5.8,Iceland
1774.0801,7.949,3.302,Iceland
1774.0901,4.431,3.412,Iceland
1774.1001,1.3010000000000002,4.017,Iceland
1774.1101,-4.135,6.535,Iceland
1774.1201,-4.9910000000000005,4.397,Iceland
1775.0101,-2.242,4.417,Iceland
1775.0201,-1.3130000000000002,4.169,Iceland
1775.0301,-1.321,2.6060000000000003,Iceland
1775.0401,-0.0010000000000000009,2.445,Iceland
1775.0501,4.212,3.422,Iceland
1775.0601,6.129,4.539,Iceland
1775.0701,9.241,2.405,Iceland
1775.0801,8.41,2.437,Iceland
1775.0901,4.708,3.2710000000000004,Iceland
1775.1001,1.5919999999999999,2.883,Iceland
1775.1101,-0.883,4.881,Iceland
1775.1201,-3.742,2.418,Iceland
1776.0101,-7.183999999999998,5.488,Iceland
1776.0201,-3.0860000000000003,4.041,Iceland
1776.0301,-3.1260000000000003,3.2,Iceland
1776.0401,-0.595,2.257,Iceland
1776.0501,2.434,3.966,Iceland
1776.0601,7.234,3.233,Iceland
1776.0701,8.751999999999999,3.076,Iceland
1776.0801,8.354,4.146,Iceland
1776.0901,3.833,3.002,Iceland
1776.1001,0.679,3.116,Iceland
1776.1101,-1.7,5.255,Iceland
1776.1201,-2.253,3.28,Iceland
1777.0101,-1.6719999999999997,4.687,Iceland
1777.0201,-3.214,4.546,Iceland
1777.0301,-3.2230000000000003,2.654,Iceland
1777.0401,-2.239,2.491,Iceland
1777.0501,3.51,3.349,Iceland
1777.0601,5.546,3.138,Iceland
1777.0701,7.151999999999999,2.562,Iceland
1777.0801,7.404,2.567,Iceland
1777.0901,4.939,4.229,Iceland
1777.1001,-0.17999999999999994,4.407,Iceland
1777.1101,-1.653,2.605,Iceland
1777.1201,-2.9490000000000003,2.536,Iceland
1778.0101,-3.285,2.958,Iceland
1778.0201,-1.4719999999999998,4.121,Iceland
1778.0301,-3.725,3.591,Iceland
1778.0401,0.609,2.63,Iceland
1778.0501,3.6689999999999996,2.992,Iceland
1778.0601,6.46,4.975,Iceland
1778.0701,9.428,2.438,Iceland
1778.0801,7.218999999999999,3.4410000000000003,Iceland
1778.0901,5.256,2.495,Iceland
1778.1001,-1.1489999999999998,5.428,Iceland
1778.1101,-3.127,3.851,Iceland
1778.1201,-3.04,3.389,Iceland
1779.0101,-3.8680000000000003,3.2110000000000003,Iceland
1779.0201,-0.31099999999999994,6.479,Iceland
1779.0301,-0.3819999999999999,3.792,Iceland
1779.0401,0.7659999999999999,3.37,Iceland
1779.0501,4.814,2.724,Iceland
1779.0601,6.6190000000000015,3.568,Iceland
1779.0701,9.313,2.764,Iceland
1779.0801,9.204,3.751,Iceland
1779.0901,5.646000000000001,2.628,Iceland
1779.1001,1.46,3.543,Iceland
1779.1101,-2.0069999999999997,2.971,Iceland
1779.1201,-5.394,7.545,Iceland
1780.0101,-4.995,3.1460000000000004,Iceland
1780.0201,-2.866,2.647,Iceland
1780.0301,-1.986,2.33,Iceland
1780.0401,3.615,3.82,Iceland
1780.0501,6.53,2.596,Iceland
1780.0601,7.2650000000000015,4.289,Iceland
1780.0701,9.684,2.757,Iceland
1780.0801,8.338000000000001,3.794,Iceland
1780.0901,3.4410000000000003,3.627,Iceland
1780.1001,0.8690000000000001,3.056,Iceland
1780.1101,-2.2569999999999997,2.783,Iceland
1780.1201,-3.56,3.034,Iceland
1781.0101,-3.035,5.532,Iceland
1781.0201,-3.7060000000000004,7.52,Iceland
1781.0301,-1.5619999999999998,2.248,Iceland
1781.0401,-1.1909999999999998,3.0660000000000003,Iceland
1781.0501,3.446,3.2880000000000003,Iceland
1781.0601,7.142,2.296,Iceland
1781.0701,8.954999999999998,3.253,Iceland
1781.0801,7.922999999999999,2.238,Iceland
1781.0901,4.067,4.4860000000000015,Iceland
1781.1001,1.28,2.116,Iceland
1781.1101,-0.2350000000000001,2.798,Iceland
1781.1201,-2.8280000000000003,4.827,Iceland
1782.0101,-5.09,3.442,Iceland
1782.0201,-4.626,7.476,Iceland
1782.0301,-5.4380000000000015,2.647,Iceland
1782.0401,-1.4569999999999999,4.424,Iceland
1782.0501,1.2400000000000002,3.666,Iceland
1782.0601,6.6739999999999995,3.218,Iceland
1782.0701,8.093,3.816,Iceland
1782.0801,9.101,2.814,Iceland
1782.0901,5.001,3.352,Iceland
1782.1001,-0.10099999999999998,3.855,Iceland
1782.1101,-3.37,6.931,Iceland
1782.1201,-4.177,4.837,Iceland
1783.0101,-6.5299999999999985,6.766,Iceland
1783.0201,-2.5380000000000003,3.749,Iceland
1783.0301,-3.807,2.8280000000000003,Iceland
1783.0401,0.5820000000000001,2.376,Iceland
1783.0501,3.373,3.863,Iceland
1783.0601,6.932,2.742,Iceland
1783.0701,8.805,2.882,Iceland
1783.0801,7.326,2.518,Iceland
1783.0901,3.919000000000001,3.854,Iceland
1783.1001,-0.18499999999999986,3.548,Iceland
1783.1101,-3.095,2.861,Iceland
1783.1201,-3.475,3.839,Iceland
1784.0101,-4.095,7.8279999999999985,Iceland
1784.0201,-4.849,6.526,Iceland
1784.0301,-5.837000000000001,4.66,Iceland
1784.0401,-1.6780000000000002,6.574,Iceland
1784.0501,2.9770000000000003,2.736,Iceland
1784.0601,6.141,2.827,Iceland
1784.0701,8.54,4.617,Iceland
1784.0801,8.359,6.082999999999998,Iceland
1784.0901,4.2890000000000015,4.311,Iceland
1784.1001,-0.07499999999999996,4.494,Iceland
1784.1101,-2.502,2.799,Iceland
1784.1201,-4.74,3.525,Iceland
1785.0101,-3.946,4.099,Iceland
1785.0201,-5.209,4.933,Iceland
1785.0301,-5.87,3.379,Iceland
1785.0401,-0.596,3.988,Iceland
1785.0501,2.654,4.426,Iceland
1785.0601,8.964,4.404,Iceland
1785.0701,9.406,3.927,Iceland
1785.0801,7.6979999999999995,3.449,Iceland
1785.0901,3.796,2.684,Iceland
1785.1001,-0.6719999999999999,3.314,Iceland
1785.1101,-1.163,4.212,Iceland
1785.1201,-4.263999999999999,2.619,Iceland
1786.0101,-5.893,2.924,Iceland
1786.0201,-3.865,2.754,Iceland
1786.0301,-3.826,4.869,Iceland
1786.0401,-0.8590000000000001,3.945,Iceland
1786.0501,3.345,3.905,Iceland
1786.0601,7.314,2.5610000000000004,Iceland
1786.0701,8.683,4.205,Iceland
1786.0801,9.328,5.971,Iceland
1786.0901,5.7040000000000015,5.7,Iceland
1786.1001,0.2830000000000001,2.51,Iceland
1786.1101,-3.1439999999999997,5.524,Iceland
1786.1201,-5.33,3.007,Iceland
1787.0101,-0.9939999999999998,4.388,Iceland
1787.0201,-1.6709999999999998,3.997,Iceland
1787.0301,-1.878,3.782,Iceland
1787.0401,-1.829,3.199,Iceland
1787.0501,3.378,4.606,Iceland
1787.0601,7.075,4.1080000000000005,Iceland
1787.0701,7.9529999999999985,5.744,Iceland
1787.0801,7.6,4.882,Iceland
1787.0901,4.623,3.487,Iceland
1787.1001,0.3619999999999999,6.317,Iceland
1787.1101,-2.574,2.216,Iceland
1787.1201,-4.987,3.596,Iceland
1788.0101,-4.092,2.449,Iceland
1788.0201,-3.6,5.698,Iceland
1788.0301,-3.683,3.764,Iceland
1788.0401,1.325,3.681,Iceland
1788.0501,3.025,2.565,Iceland
1788.0601,7.5390000000000015,2.865,Iceland
1788.0701,10.663,4.026,Iceland
1788.0801,8.634,2.664,Iceland
1788.0901,5.665,2.487,Iceland
1788.1001,1.516,3.006,Iceland
1788.1101,-0.4690000000000001,2.49,Iceland
1788.1201,-6.800000000000002,3.125,Iceland
1789.0101,-3.116,5.455,Iceland
1789.0201,-3.572,4.065,Iceland
1789.0301,-5.59,3.722,Iceland
1789.0401,-1.413,2.744,Iceland
1789.0501,3.451,3.514,Iceland
1789.0601,7.842,2.582,Iceland
1789.0701,9.954999999999998,3.1630000000000003,Iceland
1789.0801,9.052,2.4730000000000003,Iceland
1789.0901,5.689,2.373,Iceland
1789.1001,0.5090000000000001,3.332,Iceland
1789.1101,-1.6159999999999999,2.247,Iceland
1789.1201,-1.4600000000000002,2.662,Iceland
1790.0101,-2.229,3.96,Iceland
1790.0201,-1.507,4.246,Iceland
1790.0301,-1.4170000000000005,2.767,Iceland
1790.0401,-2.427,3.103,Iceland
1790.0501,3.6289999999999996,3.261,Iceland
1790.0601,6.952000000000001,2.769,Iceland
1790.0701,7.986999999999999,2.391,Iceland
1790.0801,7.776,2.456,Iceland
1790.0901,4.341,2.649,Iceland
1790.1001,0.964,3.315,Iceland
1790.1101,-2.3840000000000003,2.394,Iceland
1790.1201,-3.258,7.1560000000000015,Iceland
1791.0101,-2.219,5.72,Iceland
1791.0201,-2.4530000000000003,2.677,Iceland
1791.0301,-1.173,3.401,Iceland
1791.0401,-0.853,2.768,Iceland
1791.0501,3.2039999999999997,2.507,Iceland
1791.0601,6.24,2.765,Iceland
1791.0701,9.013,2.4730000000000003,Iceland
1791.0801,7.853,2.221,Iceland
1791.0901,4.5790000000000015,2.979,Iceland
1791.1001,0.16800000000000015,2.655,Iceland
1791.1101,-1.2930000000000001,2.794,Iceland
1791.1201,-4.2940000000000005,2.641,Iceland
1792.0101,-5.721,4.544,Iceland
1792.0201,-2.139,4.122,Iceland
1792.0301,-2.9410000000000003,2.892,Iceland
1792.0401,-0.063,2.679,Iceland
1792.0501,3.303,2.3680000000000003,Iceland
1792.0601,7.3450000000000015,2.185,Iceland
1792.0701,8.994,2.61,Iceland
1792.0801,7.181,2.439,Iceland
1792.0901,5.181,3.4,Iceland
1792.1001,-0.09400000000000007,2.801,Iceland
1792.1101,-0.16900000000000004,3.056,Iceland
1792.1201,-2.859,3.178,Iceland
1793.0101,-3.537,4.087,Iceland
1793.0201,-2.7310000000000003,4.613,Iceland
1793.0301,-3.2710000000000004,3.626,Iceland
1793.0401,-0.0019999999999999467,2.857,Iceland
1793.0501,3.255,2.329,Iceland
1793.0601,6.945,3.419,Iceland
1793.0701,7.929999999999999,5.052,Iceland
1793.0801,7.0,4.648,Iceland
1793.0901,5.308000000000002,2.983,Iceland
1793.1001,1.114,3.789,Iceland
1793.1101,-2.454,4.552,Iceland
1793.1201,-4.122,3.554,Iceland
1794.0101,-3.539,4.9110000000000005,Iceland
1794.0201,-3.1310000000000002,6.441,Iceland
1794.0301,-1.272,2.694,Iceland
1794.0401,1.359,2.451,Iceland
1794.0501,3.785,3.418,Iceland
1794.0601,6.072,4.4030000000000005,Iceland
1794.0701,8.014999999999999,5.309,Iceland
1794.0801,8.031,2.9930000000000003,Iceland
1794.0901,5.416,3.129,Iceland
1794.1001,1.101,3.177,Iceland
1794.1101,-3.002,3.485,Iceland
1794.1201,-2.455,3.017,Iceland
1795.0101,-3.009,5.247000000000001,Iceland
1795.0201,-4.053,6.4620000000000015,Iceland
1795.0301,-3.588,3.423,Iceland
1795.0401,0.10799999999999997,2.491,Iceland
1795.0501,2.395,4.215,Iceland
1795.0601,6.034000000000002,2.969,Iceland
1795.0701,8.876,3.4610000000000003,Iceland
1795.0801,8.208,2.724,Iceland
1795.0901,5.276000000000002,4.088,Iceland
1795.1001,0.9179999999999999,4.0310000000000015,Iceland
1795.1101,-2.4930000000000003,3.084,Iceland
1795.1201,-3.279,3.419,Iceland
1796.0101,-2.305,3.435,Iceland
1796.0201,-2.812,2.516,Iceland
1796.0301,-3.575,3.057,Iceland
1796.0401,0.7829999999999999,2.378,Iceland
1796.0501,3.2739999999999996,2.285,Iceland
1796.0601,7.005,3.847,Iceland
1796.0701,9.595,3.26,Iceland
1796.0801,8.772,4.056,Iceland
1796.0901,5.142,4.019,Iceland
1796.1001,0.8320000000000001,2.372,Iceland
1796.1101,-2.2670000000000003,3.222,Iceland
1796.1201,-5.852,4.374,Iceland
1797.0101,-1.0969999999999995,6.7360000000000015,Iceland
1797.0201,0.09299999999999996,2.656,Iceland
1797.0301,-3.182,2.544,Iceland
1797.0401,-1.327,3.654,Iceland
1797.0501,2.231,2.897,Iceland
1797.0601,6.42,2.73,Iceland
1797.0701,8.408,2.755,Iceland
1797.0801,7.976,2.955,Iceland
1797.0901,5.065,3.94,Iceland
1797.1001,0.6409999999999999,2.727,Iceland
1797.1101,-3.6010000000000004,3.205,Iceland
1797.1201,-3.8569999999999998,3.355,Iceland
1798.0101,-3.031,2.389,Iceland
1798.0201,-3.35,2.631,Iceland
1798.0301,-2.345,2.498,Iceland
1798.0401,0.5329999999999999,2.239,Iceland
1798.0501,4.6240000000000006,4.042,Iceland
1798.0601,7.457000000000002,2.6660000000000004,Iceland
1798.0701,9.934,3.1210000000000004,Iceland
1798.0801,8.53,4.874,Iceland
1798.0901,5.205,3.273,Iceland
1798.1001,1.3159999999999998,2.893,Iceland
1798.1101,-0.909,3.255,Iceland
1798.1201,-4.178,2.846,Iceland
1799.0101,-2.847,2.526,Iceland
1799.0201,-5.645,3.133,Iceland
1799.0301,-3.5789999999999997,3.003,Iceland
1799.0401,-1.0270000000000001,3.669,Iceland
1799.0501,2.84,2.35,Iceland
1799.0601,6.747999999999999,3.3080000000000003,Iceland
1799.0701,8.876999999999997,3.004,Iceland
1799.0801,7.352,2.28,Iceland
1799.0901,5.033,3.264,Iceland
1799.1001,0.861,2.724,Iceland
1799.1101,-0.732,2.807,Iceland
1799.1201,-3.3160000000000003,2.318,Iceland
1800.0101,-4.766,2.536,Iceland
1800.0201,-2.42,4.137,Iceland
1800.0301,-3.3960000000000004,3.543,Iceland
1800.0401,0.07400000000000001,2.531,Iceland
1800.0501,2.605,2.279,Iceland
1800.0601,5.957999999999999,2.468,Iceland
1800.0701,8.380999999999998,2.8360000000000003,Iceland
1800.0801,7.29,2.88,Iceland
1800.0901,4.537000000000001,2.865,Iceland
1800.1001,1.453,3.0410000000000004,Iceland
1800.1101,-1.8530000000000002,2.786,Iceland
1800.1201,-3.1210000000000004,2.891,Iceland
1801.0101,-3.1460000000000004,2.438,Iceland
1801.0201,-4.181,2.299,Iceland
1801.0301,-2.153,2.386,Iceland
1801.0401,-0.061,2.363,Iceland
1801.0501,4.715,2.669,Iceland
1801.0601,6.38,2.512,Iceland
1801.0701,8.702,3.016,Iceland
1801.0801,7.531000000000001,2.67,Iceland
1801.0901,5.4910000000000005,2.364,Iceland
1801.1001,1.5119999999999998,2.512,Iceland
1801.1101,-2.5580000000000003,2.324,Iceland
1801.1201,-4.952,4.628,Iceland
1802.0101,-2.841,2.7030000000000003,Iceland
1802.0201,-3.9819999999999998,2.278,Iceland
1802.0301,-2.092,2.5780000000000003,Iceland
1802.0401,-0.171,2.696,Iceland
1802.0501,1.626,2.45,Iceland
1802.0601,7.476,2.497,Iceland
1802.0701,8.014,2.285,Iceland
1802.0801,7.761,2.4090000000000003,Iceland
1802.0901,5.1000000000000005,3.179,Iceland
1802.1001,1.5619999999999998,3.391,Iceland
1802.1101,-2.0180000000000002,2.7310000000000003,Iceland
1802.1201,-4.023,2.494,Iceland
1803.0101,-4.543,3.54,Iceland
1803.0201,-3.997,3.088,Iceland
1803.0301,-2.872,3.002,Iceland
1803.0401,0.5549999999999999,2.877,Iceland
1803.0501,3.143,2.548,Iceland
1803.0601,6.651,2.27,Iceland
1803.0701,9.943,2.462,Iceland
1803.0801,8.850999999999997,2.695,Iceland
1803.0901,4.908,2.172,Iceland
1803.1001,1.37,3.015,Iceland
1803.1101,-2.276,2.799,Iceland
1803.1201,-4.305,3.159,Iceland
1804.0101,-3.769,3.959,Iceland
1804.0201,-4.769,2.74,Iceland
1804.0301,-3.836,3.763,Iceland
1804.0401,-0.12999999999999998,2.7060000000000004,Iceland
1804.0501,4.27,2.326,Iceland
1804.0601,7.483,2.228,Iceland
1804.0701,9.402000000000001,2.879,Iceland
1804.0801,8.515,2.5980000000000003,Iceland
1804.0901,5.276000000000002,3.942,Iceland
1804.1001,1.5470000000000002,2.541,Iceland
1804.1101,-1.506,4.0539999999999985,Iceland
1804.1201,-4.334,3.563,Iceland
1805.0101,-2.8680000000000003,2.682,Iceland
1805.0201,-4.106,2.866,Iceland
1805.0301,-2.225,2.486,Iceland
1805.0401,-0.326,3.267,Iceland
1805.0501,2.003,2.222,Iceland
1805.0601,6.26,2.709,Iceland
1805.0701,8.889,2.597,Iceland
1805.0801,8.887,2.805,Iceland
1805.0901,5.138000000000001,3.11,Iceland
1805.1001,-0.08699999999999974,2.457,Iceland
1805.1101,-1.696,2.7510000000000003,Iceland
1805.1201,-3.218,2.427,Iceland
1806.0101,-4.075,2.404,Iceland
1806.0201,-3.611,3.214,Iceland
